datetime,generation biomass,generation hydro water reservoir,generation other renewable,generation solar,generation waste,generation wind onshore,price day ahead,price actual,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,year,month,day,hour,season,total load actual
2018-04-19 16:00,247,3770,98,5120,299,7701,42.42,49.08,294.75,1021,40,2,0,0,0,0,0,2018,4,19,16,spring,30048
2018-04-19 17:00,250,3863,96,4608,295,8389,42.64,49.23,295.54,1021,33,4,120,0,0,0,0,2018,4,19,17,spring,29657
2018-04-19 18:00,248,5117,99,3775,300,9162,44.51,50.92,295.75,1020,35,5,140,0,0,0,0,2018,4,19,18,spring,29055
2018-04-19 19:00,248,5806,100,2461,310,9239,47.84,58.15,295.54,1020,37,5,160,0,0,0,0,2018,4,19,19,spring,29193
2018-04-19 20:00,248,6343,100,1106,311,8759,50.31,58.71,295.36,1020,37,4,130,0,0,0,0,2018,4,19,20,spring,30229
2018-04-19 21:00,247,6440,101,720,322,8679,52.52,60.72,294.16,1020,37,4,130,0,0,0,0,2018,4,19,21,spring,31956
2018-04-19 22:00,239,5721,103,678,321,8509,47.19,54.66,292.44,1020,45,5,110,0,0,0,0,2018,4,19,22,spring,29614
2018-04-19 23:00,242,4635,102,669,319,8108,45,51.95,291.16,1021,48,2,110,0,0,0,0,2018,4,19,23,spring,27129
2018-04-20 0:00,244,4811,93,661,317,7707,37.13,43.03,289.8,1022,51,3,110,0,0,0,40,2018,4,20,0,spring,25501
2018-04-20 1:00,246,3983,92,659,304,7689,36.41,43.08,289.72,1022,59,3,110,0,0,0,40,2018,4,20,1,spring,24049
2018-04-20 2:00,246,3457,91,657,297,7363,35.81,42.26,289.72,1022,55,3,120,0,0,0,20,2018,4,20,2,spring,22958
2018-04-20 3:00,246,3327,91,645,299,6911,35.11,42.02,288.72,1022,58,2,120,0,0,0,20,2018,4,20,3,spring,22549
2018-04-20 4:00,247,3569,90,473,292,6603,35,42.62,287.72,1022,62,2,110,0,0,0,20,2018,4,20,4,spring,22524
2018-04-20 5:00,246,3562,90,269,296,6373,35.31,42.78,286.72,1022,66,1,130,0,0,0,0,2018,4,20,5,spring,22947
2018-04-20 6:00,245,4921,91,212,304,6165,42.28,48.79,285.58,1022,66,1,130,0,0,0,20,2018,4,20,6,spring,25292
2018-04-20 7:00,238,6720,90,126,311,6062,47.49,52.99,285.29,1021,81,1,10,0,0,0,0,2018,4,20,7,spring,28473
2018-04-20 8:00,236,7498,88,509,317,5853,49.97,57.75,283.62,1021,71,2,80,0,0,0,20,2018,4,20,8,spring,30344
2018-04-20 9:00,240,7157,87,1492,315,5618,48.69,57.02,284.13,1022,76,2,120,0,0,0,20,2018,4,20,9,spring,31243
2018-04-20 10:00,240,6880,85,3030,298,5937,43.41,52.13,285.52,1022,71,2,70,0,0,0,40,2018,4,20,10,spring,31738
2018-04-20 11:00,235,5560,86,3994,300,6522,42.19,50.07,287.52,1021,62,3,60,0,0,0,20,2018,4,20,11,spring,31805
2018-04-20 12:00,233,4969,86,4675,308,7289,40.72,48.7,288.74,1021,58,5,70,0,0,0,40,2018,4,20,12,spring,31985
2018-04-20 13:00,253,4601,85,4891,312,7991,38.08,46.46,289.13,1021,55,4,80,0,0,0,75,2018,4,20,13,spring,31789
2018-04-20 14:00,258,3733,87,4997,327,8716,35.51,43.99,290.13,1021,55,4,80,0,0,0,75,2018,4,20,14,spring,30709
2018-04-20 15:00,262,3559,81,4852,327,9470,34.69,42.57,291.34,1020,48,5,100,0,0,0,75,2018,4,20,15,spring,29909
2018-04-20 16:00,263,3610,85,4587,321,10006,34.15,41.2,292.34,1019,48,4,90,0,0,0,75,2018,4,20,16,spring,29427
2018-04-20 17:00,263,3790,88,3861,317,10242,36.71,43.79,293.33,1019,42,4,90,0,0,0,40,2018,4,20,17,spring,29126
2018-04-20 18:00,264,4251,88,2891,319,10126,40.01,46.84,293.94,1018,45,6,110,0,0,0,20,2018,4,20,18,spring,28625
2018-04-20 19:00,258,5949,88,1685,321,9399,41.72,49.24,293.94,1018,42,7,120,0,0,0,20,2018,4,20,19,spring,28530
2018-04-20 20:00,237,6845,87,656,325,8234,44.69,52.8,293.15,1018,45,6,130,0,0,0,0,2018,4,20,20,spring,29259
2018-04-20 21:00,260,7300,89,453,319,7743,46.18,53.98,291.77,1019,48,7,120,0,0,0,0,2018,4,20,21,spring,30939
2018-04-20 22:00,256,6055,87,390,307,7654,43.69,51.62,290.18,1019,55,4,110,0,0,0,0,2018,4,20,22,spring,28892
2018-04-20 23:00,257,4425,84,266,300,7255,42.01,48.76,289.5,1020,55,4,130,0,0,0,0,2018,4,20,23,spring,26821
2018-04-21 0:00,258,4327,83,203,315,6848,42,48.71,289.15,1021,55,3,120,0,0,0,0,2018,4,21,0,spring,25248
2018-04-21 1:00,259,3850,84,164,321,6389,40.78,47.63,288.15,1021,58,2,120,0,0,0,40,2018,4,21,1,spring,23680
2018-04-21 2:00,255,3598,81,56,321,5939,35.2,43.07,287.72,1021,62,1,0,0,0,0,20,2018,4,21,2,spring,22547
2018-04-21 3:00,263,3641,82,21,320,5352,34.85,42.8,286.15,1021,66,2,100,0,0,0,0,2018,4,21,3,spring,22086
2018-04-21 4:00,261,3582,83,20,322,5068,34.69,43.05,284.58,1021,71,1,350,0,0,0,0,2018,4,21,4,spring,21677
2018-04-21 5:00,255,3391,84,20,320,5301,34.5,42.65,284.72,1020,76,1,350,0,0,0,0,2018,4,21,5,spring,21536
2018-04-21 6:00,260,3907,85,20,322,5603,33.69,41.93,283.72,1019,87,2,340,0,0,0,0,2018,4,21,6,spring,21904
2018-04-21 7:00,258,5166,86,47,324,5638,31.77,40.57,283.15,1019,87,2,340,0,0,0,0,2018,4,21,7,spring,22593
2018-04-21 8:00,262,5508,84,376,322,5443,33.69,43.3,283.14,1019,71,1,0,0,0,0,0,2018,4,21,8,spring,24260
2018-04-21 9:00,265,6227,89,847,322,5106,36.1,42.92,283.1,1020,71,2,360,0,0,0,0,2018,4,21,9,spring,26665
2018-04-21 10:00,262,6337,89,1294,319,5136,40.88,46.8,284.74,1020,66,1,20,0,0,0,40,2018,4,21,10,spring,28037
2018-04-21 11:00,263,5350,87,1670,319,5725,41.41,47.95,285.75,1021,66,2,70,0,0,0,75,2018,4,21,11,spring,28332
2018-04-21 12:00,265,5252,90,1981,318,6343,39.99,46.59,286.74,1021,67,3,50,0,0,0,40,2018,4,21,12,spring,28402
2018-04-21 13:00,264,4798,90,2210,320,6445,40.43,47.2,287.75,1021,67,2,60,0,0,0,20,2018,4,21,13,spring,28482
2018-04-21 14:00,262,4599,91,2293,316,6413,38,45.32,288.34,1020,62,3,50,0,0,0,20,2018,4,21,14,spring,27616
2018-04-21 15:00,262,4796,86,2299,322,5742,35.2,42.19,289.15,1019,59,3,40,0,0,0,0,2018,4,21,15,spring,26301
2018-04-21 16:00,261,4553,88,2059,324,5488,35,42.37,289.72,1019,55,3,60,0,0,0,0,2018,4,21,16,spring,25500
2018-04-21 17:00,260,5018,89,1555,318,5027,35.5,42.72,291.72,1019,52,2,20,0,0,0,0,2018,4,21,17,spring,25104
2018-04-21 18:00,265,5326,88,997,317,4629,35.8,43.06,292.73,1018,49,3,20,0,0,0,0,2018,4,21,18,spring,24938
2018-04-21 19:00,263,5757,86,422,316,4367,41.24,47.99,292.73,1018,42,4,110,0,0,0,0,2018,4,21,19,spring,25059
2018-04-21 20:00,265,6517,88,62,318,4390,43.89,51.01,292.34,1018,52,1,60,0,0,0,0,2018,4,21,20,spring,26105
2018-04-21 21:00,250,8558,89,13,316,4287,47.69,54.76,291.14,1017,52,2,360,0,0,0,0,2018,4,21,21,spring,28294
2018-04-21 22:00,239,7741,89,13,319,4027,44.92,52.45,290.83,1018,52,1,0,0,0,0,0,2018,4,21,22,spring,27127
2018-04-21 23:00,238,6592,89,13,317,3966,43.69,50.68,289.49,1018,63,1,330,0,0,0,0,2018,4,21,23,spring,25311
2018-04-22 0:00,253,5523,88,13,315,3987,43.89,51.78,287.15,1019,71,0,0,0,0,0,0,2018,4,22,0,spring,23571
2018-04-22 1:00,264,4744,87,13,318,4074,41.31,49.64,286.15,1019,82,1,0,0,0,0,0,2018,4,22,1,spring,21979
2018-04-22 2:00,264,3482,87,13,322,4040,41.05,49.54,286.15,1019,82,2,310,0,0,0,0,2018,4,22,2,spring,20976
2018-04-22 3:00,259,3441,86,13,316,3579,39.72,48.76,285.01,1019,82,1,340,0,0,0,0,2018,4,22,3,spring,20234
2018-04-22 4:00,262,3499,86,13,314,3294,37.5,47.39,284.58,1019,81,1,340,0,0,0,0,2018,4,22,4,spring,19844
2018-04-22 5:00,254,3710,87,13,314,2856,38.81,48.68,283.58,1019,87,2,340,0,0,0,0,2018,4,22,5,spring,19706
2018-04-22 6:00,255,3794,87,12,320,2492,39.5,48.96,283.58,1018,87,2,310,0,0,0,0,2018,4,22,6,spring,20005
2018-04-22 7:00,253,3993,86,27,320,2336,38.81,48.91,283.58,1018,87,3,340,0,0,0,0,2018,4,22,7,spring,19982
2018-04-22 8:00,254,4280,87,337,291,2293,39.97,50.68,284.65,1018,71,1,0,0,0,0,0,2018,4,22,8,spring,20892
2018-04-22 9:00,258,5060,87,1032,293,2302,42.42,50.18,284.62,1018,71,2,350,0,0,0,0,2018,4,22,9,spring,22912
2018-04-22 10:00,262,5893,86,1694,292,2422,43.69,50.24,286.12,1018,62,2,330,0,0,0,0,2018,4,22,10,spring,24535
2018-04-22 11:00,257,5913,86,2269,292,2920,43.69,50.06,288.12,1018,59,2,30,0,0,0,0,2018,4,22,11,spring,25139
2018-04-22 12:00,255,5849,86,2641,289,3225,42,48.61,290.72,1017,48,3,20,0,0,0,0,2018,4,22,12,spring,25424
2018-04-22 13:00,262,5532,87,2858,287,3515,39.54,46.91,293.12,1017,40,2,30,0,0,0,0,2018,4,22,13,spring,25589
2018-04-22 14:00,259,4667,83,2918,280,3868,41.42,48.6,294.13,1016,37,3,50,0,0,0,0,2018,4,22,14,spring,25349
2018-04-22 15:00,255,4033,84,2850,284,3962,35.45,42.91,294.36,1018,42,3,160,0,0,0,0,2018,4,22,15,spring,24083
2018-04-22 16:00,256,3779,84,2707,285,4336,35.15,42.58,294.53,1017,35,1,0,0,0,0,20,2018,4,22,16,spring,23223
2018-04-22 17:00,248,3841,86,2545,285,4317,35.11,41.89,295.13,1015,37,1,40,0,0,0,20,2018,4,22,17,spring,22956
2018-04-22 18:00,225,4705,87,2114,293,3893,36,42.98,294.94,1015,40,4,80,0,0,0,20,2018,4,22,18,spring,23105
2018-04-22 19:00,231,5171,88,1280,293,4289,38,45.37,295.54,1015,40,3,70,0,0,0,0,2018,4,22,19,spring,23583
2018-04-22 20:00,249,6590,92,385,296,3730,43.69,50.42,294.96,1016,43,3,90,0,0,0,0,2018,4,22,20,spring,25261
2018-04-22 21:00,236,7777,94,111,294,3687,53.24,59.77,294.16,1016,52,2,110,0,0,0,0,2018,4,22,21,spring,27790
2018-04-22 22:00,251,6686,94,103,287,3989,50,56.55,293.41,1016,49,2,90,0,0,0,0,2018,4,22,22,spring,26876
2018-04-22 23:00,259,6212,94,103,290,3830,45,51.5,291.43,1017,55,1,50,0,0,0,0,2018,4,22,23,spring,25093
2018-04-23 0:00,283,4397,92,103,287,3683,51.84,58.76,289.58,1017,63,1,120,0,0,0,0,2018,4,23,0,spring,23230
2018-04-23 1:00,287,3906,95,103,278,3789,48.97,56.6,288.15,1018,77,2,10,0,0,0,0,2018,4,23,1,spring,21959
2018-04-23 2:00,288,3850,95,103,292,3244,45.07,53.1,287.15,1018,87,2,20,0,0,0,0,2018,4,23,2,spring,21021
2018-04-23 3:00,273,3690,92,103,293,2858,44.01,52.92,286.58,1018,82,1,330,0,0,0,0,2018,4,23,3,spring,20852
2018-04-23 4:00,284,3583,91,103,293,2547,45,53.59,286.15,1018,87,3,350,0,0,0,20,2018,4,23,4,spring,20784
2018-04-23 5:00,282,3868,88,103,290,2338,45.07,53.73,286.15,1019,87,2,330,0,0,0,0,2018,4,23,5,spring,21427
2018-04-23 6:00,283,4324,89,102,289,2094,51.53,58.66,285.58,1019,87,1,10,0,0,0,0,2018,4,23,6,spring,23894
2018-04-23 7:00,281,6008,89,113,290,2234,51.43,59.13,286.15,1018,87,0,0,0,0,0,0,2018,4,23,7,spring,26902
2018-04-23 8:00,291,6885,89,319,288,2388,53.73,62.6,286.62,1019,51,2,60,0,0,0,0,2018,4,23,8,spring,28929
2018-04-23 9:00,298,7983,89,850,288,2391,54.5,62.29,286.15,1020,71,1,250,0,0,0,0,2018,4,23,9,spring,29917
2018-04-23 10:00,292,8080,92,1611,290,2033,54.3,61.87,287.15,1019,67,3,340,0,0,0,0,2018,4,23,10,spring,30525
2018-04-23 11:00,288,8131,90,2263,290,1609,53.73,62.4,287.54,1020,63,3,340,0,0,0,20,2018,4,23,11,spring,30811
2018-04-23 12:00,295,7889,87,2944,290,1467,53.6,62.18,289.31,1019,55,3,10,0,0,0,20,2018,4,23,12,spring,30966
2018-04-23 13:00,299,7188,92,3360,287,1489,52.5,61.34,291.74,1019,48,3,30,0,0,0,20,2018,4,23,13,spring,30917
2018-04-23 14:00,305,6888,95,3300,289,1657,51.53,58.09,293.15,1019,49,3,60,0,0,0,0,2018,4,23,14,spring,30052
2018-04-23 15:00,310,6595,92,3042,285,2053,50.69,56.82,294.32,1019,43,3,60,0,0,0,0,2018,4,23,15,spring,29495
2018-04-23 16:00,309,6612,94,2751,276,2613,50,56.12,295.32,1019,40,2,60,0,0,0,0,2018,4,23,16,spring,29198
2018-04-23 17:00,308,6055,95,2339,293,3037,48.08,54.36,296.13,1018,38,2,60,0,0,0,0,2018,4,23,17,spring,28913
2018-04-23 18:00,316,6275,94,1727,298,3325,45.99,52.5,296.53,1017,38,3,60,0,0,0,0,2018,4,23,18,spring,28408
2018-04-23 19:00,315,6150,95,950,295,3670,48.01,56.71,297.15,1017,41,2,40,0,0,0,0,2018,4,23,19,spring,28414
2018-04-23 20:00,309,6715,96,289,296,4349,50.69,60.38,296.9,1017,40,3,40,0,0,0,0,2018,4,23,20,spring,29388
2018-04-23 21:00,312,6752,99,129,283,5320,54.1,63.6,294.984,956,54,3,102,0,0,0,32,2018,4,23,21,spring,31027
2018-04-23 22:00,307,6132,99,100,292,5214,51.12,59.09,289.146,957,54,3,113,0,0,0,20,2018,4,23,22,spring,29028
2018-04-23 23:00,310,4765,97,100,294,5053,50,56.71,292.64,1018,49,2,60,0,0,0,0,2018,4,23,23,spring,26432
2018-04-24 0:00,306,4071,96,100,299,4801,45.49,51.46,289.146,957,54,3,113,0,0,0,20,2018,4,24,0,spring,24821
2018-04-24 1:00,302,3690,94,100,301,4697,44,50.11,286.427,958,57,2,79,0,0,0,36,2018,4,24,1,spring,23415
2018-04-24 2:00,303,3686,93,100,302,4325,42.1,48.42,286.427,958,57,2,79,0,0,0,36,2018,4,24,2,spring,22421
2018-04-24 3:00,305,4047,92,99,298,3571,42,49.21,287.15,1019,76,2,330,0,0,0,0,2018,4,24,3,spring,22294
2018-04-24 4:00,303,3769,92,95,305,3500,42,48.8,286.15,1019,82,1,0,0,0,0,0,2018,4,24,4,spring,22165
2018-04-24 5:00,306,3504,93,95,307,3870,43.6,50.21,286.15,1019,82,1,150,0,0,0,0,2018,4,24,5,spring,22721
2018-04-24 6:00,310,4185,93,95,305,4074,48.01,54.84,285.13,1019,82,1,120,0,0,0,0,2018,4,24,6,spring,24950
2018-04-24 7:00,309,6082,93,116,302,3858,50,56.81,285.15,1018,81,1,0,0,0,0,0,2018,4,24,7,spring,27843
2018-04-24 8:00,319,7212,92,444,302,3338,52.01,60.01,284.65,1018,76,1,43,0,0,0,0,2018,4,24,8,spring,30152
2018-04-24 9:00,321,7488,95,1149,299,3290,53.6,61.02,285.52,1019,67,0,0,0,0,0,0,2018,4,24,9,spring,31016
2018-04-24 10:00,316,7692,97,1898,299,3379,52.01,59.13,288.33,1019,59,0,0,0,0,0,0,2018,4,24,10,spring,31416
2018-04-24 11:00,320,7667,93,2762,329,3703,50.69,58.49,289.72,1019,55,1,50,0,0,0,0,2018,4,24,11,spring,31768
2018-04-24 12:00,323,7584,98,3506,315,3889,50.69,58.55,292.15,1019,55,1,50,0,0,0,0,2018,4,24,12,spring,32085
2018-04-24 13:00,324,7105,104,3834,315,4028,50,57.12,294.53,1019,40,2,50,0,0,0,0,2018,4,24,13,spring,31885
2018-04-24 14:00,316,6425,101,3833,303,4141,49.1,56.39,296.15,1018,35,2,0,0,0,0,0,2018,4,24,14,spring,31151
2018-04-24 15:00,316,5719,103,3746,290,4248,47.4,53.9,297.36,1018,38,4,80,0,0,0,0,2018,4,24,15,spring,30459
2018-04-24 16:00,327,5965,104,3376,289,4038,46.01,52.48,298.36,1018,44,3,100,0,0,0,0,2018,4,24,16,spring,30279
2018-04-24 17:00,327,5988,105,2974,291,3972,47.3,53.73,297.94,1017,36,3,110,0,0,0,0,2018,4,24,17,spring,30051
2018-04-24 18:00,325,5887,106,2282,295,3888,46.86,53.44,297.94,1017,33,3,100,0,0,0,0,2018,4,24,18,spring,29502
2018-04-24 19:00,338,6404,104,1376,297,3534,48.36,55.37,297.36,1017,33,2,110,0,0,0,0,2018,4,24,19,spring,29478
2018-04-24 20:00,324,7404,108,499,299,3284,51.98,61.18,297.35,1017,35,2,120,0,0,0,0,2018,4,24,20,spring,30375
2018-04-24 21:00,320,8564,107,238,299,3474,54.53,63.71,294.479,956,53,3,89,0,0,0,92,2018,4,24,21,spring,32068
2018-04-24 22:00,317,7490,106,189,294,3531,52,60.06,289.893,957,54,2,73,0,0,0,20,2018,4,24,22,spring,29750
2018-04-24 23:00,332,6062,103,146,292,3280,50.69,57.52,289.893,957,54,2,73,0,0,0,20,2018,4,24,23,spring,27046
2018-04-25 0:00,334,5722,104,59,292,3058,45,51.39,292.14,1018,42,1,90,0,0,0,0,2018,4,25,0,spring,25396
2018-04-25 1:00,341,5662,105,16,295,2843,42.17,48.7,290.98,1018,67,1,350,0,0,0,0,2018,4,25,1,spring,23966
2018-04-25 2:00,339,4356,104,16,294,2635,46.37,52.09,290.15,1018,67,1,350,0,0,0,0,2018,4,25,2,spring,22970
2018-04-25 3:00,338,4625,100,16,292,2355,46,52.16,287.58,1018,77,1,330,0,0,0,0,2018,4,25,3,spring,22730
2018-04-25 4:00,334,4736,101,16,295,2133,45.12,51.14,286.15,1017,87,1,30,0,0,0,0,2018,4,25,4,spring,22653
2018-04-25 5:00,333,5009,100,16,294,2050,43.87,50.27,284.58,1017,93,1,10,0,0,0,0,2018,4,25,5,spring,23068
2018-04-25 6:00,334,5822,97,16,287,2087,47.47,54.15,285.15,1018,87,0,15,0,0,0,0,2018,4,25,6,spring,25149
2018-04-25 7:00,331,6438,99,41,295,2230,51.98,58.2,284.15,1018,93,2,330,0,0,0,0,2018,4,25,7,spring,27858
2018-04-25 8:00,338,7287,101,448,297,2315,52.69,60.24,285.38,1019,58,1,330,0,0,0,0,2018,4,25,8,spring,30098
2018-04-25 9:00,347,7756,105,1214,303,2107,53.1,60.5,286.12,1019,58,1,320,0,0,0,0,2018,4,25,9,spring,31274
2018-04-25 10:00,330,7844,105,2020,300,2130,52.69,60.09,288.14,1019,51,1,330,0,0,0,0,2018,4,25,10,spring,31755
2018-04-25 11:00,330,7551,102,2991,302,2514,52.45,60.79,291.14,1019,37,1,15,0,0,0,0,2018,4,25,11,spring,32117
2018-04-25 12:00,347,7762,103,3535,304,3007,52,59.17,292.71,1019,37,0,0,0,0,0,0,2018,4,25,12,spring,32424
2018-04-25 13:00,348,7174,104,3892,305,3308,52.01,59.4,294.91,1018,38,1,0,0,0,0,0,2018,4,25,13,spring,32298
2018-04-25 14:00,346,5868,103,4083,303,4036,48,55.72,296.72,1018,33,1,0,0,0,0,0,2018,4,25,14,spring,31370
2018-04-25 15:00,349,5426,95,4061,295,4935,42.09,49.69,299.15,1017,31,1,0,0,0,0,0,2018,4,25,15,spring,30719
2018-04-25 16:00,342,4243,87,3827,293,6197,42.08,49.65,299.89,1016,32,2,360,0,0,0,20,2018,4,25,16,spring,30330
2018-04-25 17:00,335,3852,90,3462,290,7117,40.69,48.82,300.53,1015,26,3,0,0,0,0,20,2018,4,25,17,spring,30166
2018-04-25 18:00,346,4002,98,2731,290,7763,39.65,47.44,300.07,1015,24,3,40,0,0,0,20,2018,4,25,18,spring,29606
2018-04-25 19:00,350,4118,96,1741,303,8203,40.44,48.19,300.54,1015,28,5,360,0,0,0,20,2018,4,25,19,spring,29691
2018-04-25 20:00,359,5508,94,756,303,8155,40.69,49.93,300.13,1015,20,2,30,0,0,0,20,2018,4,25,20,spring,30551
2018-04-25 21:00,346,5978,96,385,307,8363,47.09,55.7,298.13,1015,22,2,0,0,0,0,20,2018,4,25,21,spring,31779
2018-04-25 22:00,323,5188,98,240,306,8169,40.69,50.58,295.42,1016,40,7,150,0,0,0,20,2018,4,25,22,spring,29529
2018-04-25 23:00,320,4119,97,199,306,8100,38.27,46.83,294.11,1018,40,2,180,0,0,0,0,2018,4,25,23,spring,27130
2018-04-26 0:00,325,3796,88,174,298,7834,36.88,43.33,293.15,1018,42,2,180,0,0,0,0,2018,4,26,0,spring,25473
2018-04-26 1:00,325,3494,86,121,298,7840,35.57,42.46,291.15,1019,45,1,0,0,0,0,0,2018,4,26,1,spring,23963
2018-04-26 2:00,325,3386,86,117,303,7853,34.3,41.41,288.01,1019,51,0,78,0,0,0,0,2018,4,26,2,spring,23040
2018-04-26 3:00,326,3353,92,117,301,7565,34.31,42.1,286.01,1019,62,1,0,0,0,0,0,2018,4,26,3,spring,22718
2018-04-26 4:00,324,3588,97,120,304,7502,34.31,42.11,285.58,1019,71,1,100,0,0,0,0,2018,4,26,4,spring,22643
2018-04-26 5:00,320,3450,98,130,305,7536,35.27,42.75,284.58,1018,76,2,330,0,0,0,0,2018,4,26,5,spring,22961
2018-04-26 6:00,316,3882,92,132,302,7629,37,44.96,284.72,1018,87,0,0,0,0,0,0,2018,4,26,6,spring,25108
2018-04-26 7:00,311,4243,101,163,299,7413,44.5,51.33,284.15,1018,87,1,350,0,0,0,0,2018,4,26,7,spring,27717
2018-04-26 8:00,315,5628,105,622,291,6769,46.01,53.79,283.86,1018,71,2,350,0,0,0,0,2018,4,26,8,spring,29903
2018-04-26 9:00,321,5941,103,1514,299,6362,49.77,56.95,285.71,1018,72,1,0,0,0,0,0,2018,4,26,9,spring,31186
2018-04-26 10:00,325,5872,101,2845,303,5701,49.77,56.9,288.12,1019,72,1,70,0,0,0,0,2018,4,26,10,spring,31427
2018-04-26 11:00,324,6118,103,3761,298,4983,50,56.92,289.93,1018,59,2,10,0,0,0,0,2018,4,26,11,spring,31629
2018-04-26 12:00,321,6573,104,4221,294,4102,50.21,58.65,292.32,1018,49,1,350,0,0,0,0,2018,4,26,12,spring,31931
2018-04-26 13:00,322,6658,105,4551,297,3366,51.36,59.9,294.13,1018,43,1,0,0,0,0,0,2018,4,26,13,spring,31844
2018-04-26 14:00,342,6672,111,4722,294,2630,50.03,56.97,295.52,1018,41,1,30,0,0,0,0,2018,4,26,14,spring,30834
2018-04-26 15:00,349,7013,113,4720,279,2055,51.33,57.53,296.12,1017,44,1,0,0,0,0,0,2018,4,26,15,spring,30329
2018-04-26 16:00,346,6903,108,4509,271,1887,51.43,57.53,298.15,1017,38,3,190,0,0,0,0,2018,4,26,16,spring,30047
2018-04-26 17:00,342,6758,109,4108,262,1846,51.43,57.69,298.12,1016,38,4,210,0,0,0,0,2018,4,26,17,spring,29787
2018-04-26 18:00,338,6756,114,3451,263,1661,50.5,56.72,298.13,1015,38,3,190,0,0,0,0,2018,4,26,18,spring,29376
2018-04-26 19:00,352,6671,114,2351,261,1476,52,61.67,298.74,1015,36,4,210,0,0,0,0,2018,4,26,19,spring,29149
2018-04-26 20:00,353,7890,114,995,264,1445,54.53,65.33,297.94,1015,36,5,230,0,0,0,0,2018,4,26,20,spring,29777
2018-04-26 21:00,353,8615,115,507,261,1596,56.89,67.36,296.75,1015,40,4,230,0,0,0,0,2018,4,26,21,spring,31423
2018-04-26 22:00,347,7914,116,423,266,1765,54.02,62.87,295.65,1015,43,3,220,0,0,0,0,2018,4,26,22,spring,29650
2018-04-26 23:00,350,6277,111,367,270,2297,50.53,57.98,294.1,1015,40,3,200,0,0,0,0,2018,4,26,23,spring,27208
2018-04-27 0:00,351,4317,105,258,268,3017,53.69,59.12,292.05,1015,46,2,180,0,0,0,0,2018,4,27,0,spring,25765
2018-04-27 1:00,350,3588,110,189,269,3965,51.73,57.13,291,1014,49,4,220,0,0,0,0,2018,4,27,1,spring,24124
2018-04-27 2:00,347,3277,110,180,267,4719,49.5,54.71,291,1014,52,3,230,0,0,0,0,2018,4,27,2,spring,23130
2018-04-27 3:00,348,3131,109,119,266,5094,46.69,52.41,289.16,1014,56,3,220,0,0,0,0,2018,4,27,3,spring,22873
2018-04-27 4:00,340,3273,104,114,262,4888,45.99,52.3,287.44,1013,72,1,130,0,0,0,0,2018,4,27,4,spring,22679
2018-04-27 5:00,327,3409,103,109,266,4985,47.1,52.86,287.01,1013,77,1,0,0,0,0,0,2018,4,27,5,spring,23110
2018-04-27 6:00,331,4072,105,109,273,4960,52.01,57.41,286.01,1013,82,1,230,0,0,0,0,2018,4,27,6,spring,25219
2018-04-27 7:00,342,4594,107,142,262,4597,53.4,58.83,285.01,1013,87,1,0,0,0,0,0,2018,4,27,7,spring,27775
2018-04-27 8:00,346,5884,108,698,254,4069,54.08,61.72,286.65,1013,87,1,228,0,0,0,0,2018,4,27,8,spring,29840
2018-04-27 9:00,348,6239,110,1729,255,3828,54.47,61.58,286.5,1013,87,2,280,0,0,0,0,2018,4,27,9,spring,30991
2018-04-27 10:00,354,5806,110,3079,279,3817,54.17,61.41,289.12,1014,82,2,270,0,0,0,0,2018,4,27,10,spring,31475
2018-04-27 11:00,347,6235,110,4172,285,3624,52.69,60.65,291.13,1014,63,3,250,0,0,0,0,2018,4,27,11,spring,31899
2018-04-27 12:00,346,6446,111,4611,285,3417,52.69,60.42,292.74,1014,48,5,250,0,0,0,20,2018,4,27,12,spring,32063
2018-04-27 13:00,352,6074,114,4941,272,3575,51.73,59.97,293.72,1014,40,5,230,0,0,0,20,2018,4,27,13,spring,31748
2018-04-27 14:00,351,5572,116,4925,267,3900,50.23,57.3,294.55,1014,35,5,210,0,0,0,20,2018,4,27,14,spring,30729
2018-04-27 15:00,350,5149,116,4890,306,4406,49.46,55.94,295.13,1013,35,4,240,0,0,0,20,2018,4,27,15,spring,29975
2018-04-27 16:00,355,5130,115,4569,315,4754,47.02,53.7,295.53,1013,37,3,230,0,0,0,20,2018,4,27,16,spring,29598
2018-04-27 17:00,355,4806,115,4080,318,5341,45.1,51.71,296.34,1012,35,5,230,0,0,0,20,2018,4,27,17,spring,29358
2018-04-27 18:00,357,4790,115,3403,317,5533,42.14,48.7,295.96,1012,46,4,230,0,0,0,40,2018,4,27,18,spring,28865
2018-04-27 19:00,359,5063,115,2552,310,5279,44.01,52.35,295.75,1011,43,6,210,0,0,0,20,2018,4,27,19,spring,28684
2018-04-27 20:00,354,5500,115,1271,294,5224,48.71,57.89,294.94,1011,37,7,230,0,0,0,20,2018,4,27,20,spring,29059
2018-04-27 21:00,351,6384,115,700,304,4984,52.01,60.88,293.75,1011,39,6,220,0,0,0,0,2018,4,27,21,spring,30450
2018-04-27 22:00,335,6393,114,604,309,5111,49.77,57.86,292.52,1012,45,5,220,0,0,0,0,2018,4,27,22,spring,28940
2018-04-27 23:00,317,6203,111,561,307,4483,45,52.47,291.11,1011,42,6,230,0,0,0,0,2018,4,27,23,spring,26927
